sa2_code_2021,Private 4 profit%,Fee per hr,Fee growth%,% fee above cap,Low quality%,On track%,Prenatal visits%,Low b/weight%,Age4 enr%,Reg/remote%,Indig%,SEIFA %,cluster
505031258,62.5,10.97,6.150658193067,2.89855072463768,0,56.8,90.3,6.7,99.49238578680203,0,5.871559633027523,0.46,3
506011110,35.71,10.32,4.99319363458283,8,0,46.5,97.1,6.3,97.84946236559139,0,9.295154185022026,0.07,3
506011112,20,10.32,4.99319363458283,8,0,40.50000000000001,97.1,6.3,133.72093023255815,0,6.753812636165578,0.17,3
506011114,37.5,10.32,4.99319363458283,8,12.5,57.600000000000016,97.1,6.3,92.10526315789474,0,6.502890173410404,0.27,3
506011115,16.67,10.32,4.99319363458283,8,16.666666666666664,59.8,97.1,6.3,112.08791208791209,0,3.7422037422037424,0.68,3
506011116,50,10.32,4.99319363458283,8,0,44.6,97.1,6.3,89.87341772151899,0,2.3529411764705883,0.78,3
506011117,50,10.32,4.99319363458283,8,33.33333333333333,46.8,97.1,6.3,90.2439024390244,0,6.339814032121724,0.35,3
506031124,50,11.48,6.72035554707529,8,10,57.4,97.7,6.9,98.26589595375722,0,4.833333333333333,0.43,3
506031125,16.67,11.48,6.72035554707529,8,0,71,97.7,6.9,94.01709401709401,0,0.7259528130671506,0.84,3
506031127,36.36,11.48,6.72035554707529,8,18.181818181818183,50.6,97.7,6.9,99,0,2.2011005502751377,0.46,3
506031128,40,11.48,6.72035554707529,8,0,56.10000000000001,97.7,6.9,102.17391304347827,0,3.1093279839518555,0.52,3
506031129,42.86,11.48,6.72035554707529,8,14.285714285714285,74.1,97.7,6.9,88.46153846153845,0,0.7731958762886598,0.82,3
506031131,50,11.48,6.72035554707529,8,0,57.50000000000001,97.7,6.9,103.34928229665073,0,1.0967098703888334,0.8,3
506041132,53.33,11.16,5.5417896916768,5.26315789473684,6.666666666666667,45,96.6,8.5,97.8328173374613,0,5.150462962962963,0.27,3
506041133,50,11.16,5.5417896916768,5.26315789473684,0,60.5,96.6,8.5,97.70773638968481,0,1.0650224215246635,0.79,3
506041134,46.15,11.16,5.5417896916768,5.26315789473684,0,46.400000000000006,96.6,8.5,94.25675675675676,0,7.554560716284275,0.13,3
506041135,57.14,11.16,5.5417896916768,5.26315789473684,0,55.2,96.6,8.5,99.46236559139786,0,3.1141868512110724,0.65,3
506041136,37.5,11.16,5.5417896916768,5.26315789473684,0,47.70000000000001,96.6,8.5,100.93457943925233,0,4.633204633204633,0.2,3
506041137,23.08,11.16,5.5417896916768,5.26315789473684,15.384615384615385,38.5,96.6,8.5,97.51552795031056,0,3.960964408725603,0.44,3
506051138,36.36,11.27,6.45845312854256,15.3846153846154,18.181818181818183,59.7,97.8,4.9,108.18505338078293,0,3.5005834305717616,0.53,3
506051139,37.5,11.27,6.45845312854256,15.3846153846154,25,47.400000000000006,97.8,4.9,98.76543209876543,0,7.166482910694598,0.46,3
506051140,12.5,11.27,6.45845312854256,15.3846153846154,0,65.4,97.8,4.9,95.9349593495935,0,3.296703296703297,0.77,3
506051141,30,11.27,6.45845312854256,15.3846153846154,0,50.7,97.8,4.9,123.72881355932203,100,2.336448598130841,0.77,3
506071145,45.45,12.28,5.54717971976222,50,0,67.09999999999998,98.9,6.6,90.97744360902256,0,0.351288056206089,0.82,1
506071146,33.33,12.28,5.54717971976222,50,0,61.1,98.9,6.6,100,0,5.205047318611988,0.81,1
506071147,36.36,12.28,5.54717971976222,50,0,56.99999999999999,98.9,6.6,122.59887005649716,0,1.780104712041885,0.91,1
507011148,55.56,11.62,5.53247409571778,17.1428571428571,11.11111111111111,67,97,7.9,99.15254237288136,0,1.9422310756972112,0.85,3
507011152,60,11.62,5.53247409571778,17.1428571428571,20,50,97,7.9,106.66666666666667,0,1.325478645066274,0.74,3
507011153,25,11.62,5.53247409571778,17.1428571428571,0,55.60000000000001,97,7.9,85.29411764705883,0,3.068592057761733,0.45,3
507011154,25,11.62,5.53247409571778,17.1428571428571,12.5,53.400000000000006,97,7.9,108.33333333333333,0,5.857740585774058,0.32,3
507011158,100,11.62,5.53247409571778,17.1428571428571,0,50,97,7.9,85.71428571428571,0,0,0.99,3
507011159,33.33,11.62,5.53247409571778,17.1428571428571,0,53.79999999999999,97,7.9,96.32352941176471,0,6.601466992665037,0.53,3
507011160,50,11.62,5.53247409571778,17.1428571428571,16.666666666666664,55.7,97,7.9,91.970802919708035,0,5.071521456436931,0.38,3
507011161,58.33,11.62,5.53247409571778,17.1428571428571,0,62.5,97,7.9,102.53164556962024,0,1.8867924528301887,0.8,3
507011163,20,11.62,5.53247409571778,17.1428571428571,0,56.39999999999999,97,7.9,114.0495867768595,0,5.6716417910447765,0.53,3
507011259,50,11.62,5.53247409571778,17.1428571428571,16.666666666666664,52.6,97,7.9,100,0,4.883011190233978,0.71,3
507011260,100,11.62,5.53247409571778,17.1428571428571,0,64.7,97,7.9,73.68421052631578,0,3.278688524590164,0.89,3
507021164,33.33,11.51,4.40708683598695,13.3333333333333,33.33333333333333,74.2,97.2,6,105.40540540540539,0,0.881057268722467,0.93,3
507021165,50,11.51,4.40708683598695,13.3333333333333,0,60.7,97.2,6,96.66666666666667,0,2.9345372460496613,0.77,3
507021166,38.46,11.51,4.40708683598695,13.3333333333333,7.6923076923076925,61.9,97.2,6,95.81151832460732,0,3.494623655913978,0.64,3
507031169,44.44,11.17,8.73471686343152,7.69230769230769,0,48.60000000000001,97.5,5.7,100,0,3.9617486338797816,0.59,3
507031170,37.5,11.17,8.73471686343152,7.69230769230769,25,44.4,97.5,5.7,107.14285714285714,0,9.392265193370166,0.07,3
507031174,28.57,11.17,8.73471686343152,7.69230769230769,28.57142857142857,34.8,97.5,5.7,94.73684210526315,0,8.914285714285715,0.1,3
507031261,50,11.17,8.73471686343152,7.69230769230769,0,45.3,97.5,5.7,98.79518072289156,0,3.192584963954686,0.76,3
507041175,66.67,12.59,4.23499324090308,60.7142857142857,33.33333333333333,79.39999999999999,98.8,4.4,97.16312056737588,0,0.6201550387596899,0.95,1
507041176,0,12.59,4.23499324090308,60.7142857142857,0,58.3,98.8,4.4,97.82608695652173,0,1.7543859649122806,0.89,1
507041177,40,12.59,4.23499324090308,60.7142857142857,0,56.89999999999999,98.8,4.4,96.85534591194968,0,1.0816125860373649,0.78,1
507041178,16.67,12.59,4.23499324090308,60.7142857142857,0,70.2,98.8,4.4,93.71069182389937,0,2.8921023359288096,0.9,1
507041179,20,12.59,4.23499324090308,60.7142857142857,0,55.2,98.8,4.4,113.95348837209302,0,0.9615384615384616,0.85,1
507041180,57.14,12.59,4.23499324090308,60.7142857142857,0,62.7,98.8,4.4,101.5748031496063,0,0.43923865300146414,0.9,1
507041181,40,12.59,4.23499324090308,60.7142857142857,20,73.8,98.8,4.4,96.4824120603015,0,1.3489208633093526,0.89,1
507041182,40,12.59,4.23499324090308,60.7142857142857,20,47.400000000000006,98.8,4.4,103.7037037037037,0,0.6369426751592357,0.74,1
507041183,40,12.59,4.23499324090308,60.7142857142857,0,65.8,98.8,4.4,90,0,5.472636815920398,0.43,1
507041184,50,12.59,4.23499324090308,60.7142857142857,0,47.70000000000001,98.8,4.4,92.1875,0,0,0.94,1
509021236,0,11.61,2.87638334963574,38.8888888888889,0,71,92.9,8.8,129.62962962962962,100,3.8356164383561646,0.62,2
509021237,0,11.61,2.87638334963574,38.8888888888889,28.57142857142857,65.8,92.9,8.8,100,100,6.0728744939271255,0.27,2
509021238,0,11.61,2.87638334963574,38.8888888888889,10,54,92.9,8.8,102.22222222222221,100,8.064516129032258,0.31,2
509021239,12.5,11.61,2.87638334963574,38.8888888888889,0,49.400000000000006,92.9,8.8,93.06930693069307,100,5.052631578947368,0.37,2
509021240,0,11.61,2.87638334963574,38.8888888888889,12.5,64.3,92.9,8.8,114.51612903225808,100,7.002801120448179,0.34,2
509021241,0,11.61,2.87638334963574,38.8888888888889,9.090909090909092,48.10000000000001,92.9,8.8,123.52941176470588,100,18,0.44,2
509021242,0,11.61,2.87638334963574,38.8888888888889,0,77.8,92.9,8.8,103.33333333333334,100,3.5294117647058822,0.36,2
509021243,11.11,11.61,2.87638334963574,38.8888888888889,0,40.60000000000001,92.9,8.8,102.45901639344261,100,13.48314606741573,0.21,2
509021244,50,11.61,2.87638334963574,38.8888888888889,0,34.4,92.9,8.8,95.1219512195122,100,4.787234042553192,0.41,2
509021245,33.33,11.61,2.87638334963574,38.8888888888889,33.33333333333333,63.6,92.9,8.8,127.02702702702702,100,4.166666666666666,0.3,2
509031246,0,11.18,3.8988546005301,27.2727272727273,16.666666666666664,63.5,95.1,6.1,105.40540540540539,100,11.353711790393014,0.27,2
509031247,7.69,11.18,3.8988546005301,27.2727272727273,0,52.5,95.1,6.1,109.52380952380953,100,4.584527220630372,0.52,2
509031248,0,11.18,3.8988546005301,27.2727272727273,33.33333333333333,43.3,95.1,6.1,105.71428571428572,100,4.444444444444445,0.39,2
509031249,0,11.18,3.8988546005301,27.2727272727273,0,49.1,95.1,6.1,128.88888888888889,100,10.424710424710424,0.26,2
509031250,16.67,11.18,3.8988546005301,27.2727272727273,16.666666666666664,65.3,95.1,6.1,122.72727272727273,100,2.711864406779661,0.4,2
510011262,33.33,11.31,6.01939655017058,41.6666666666667,0,54.7,92,12.3,109.13461538461537,100,33.51063829787234,0.56,2
510011263,0,11.31,6.01939655017058,41.6666666666667,5.88235294117647,24.3,92,12.3,109.90990990990991,100,75.34039334341907,0.02,2
510011264,0,11.31,6.01939655017058,41.6666666666667,0,14.300000000000004,92,12.3,86.66666666666667,100,91.005291005291,0.01,2
510011265,0,11.31,6.01939655017058,41.6666666666667,11.11111111111111,32.300000000000004,92,12.3,94.69026548672566,100,42.81481481481482,0.26,2
510011266,0,11.31,6.01939655017058,41.6666666666667,0,40.900000000000006,92,12.3,86.48648648648648,100,73.6318407960199,0.02,2
510021267,0,12.05,4.38640138828032,42.8571428571429,8.333333333333332,31.2,92.1,8.8,0,100,65.02732240437157,0.02,2
510021268,0,12.05,4.38640138828032,42.8571428571429,0,31.2,92.1,8.8,141.55844155844156,100,17.748091603053435,0.58,2
510021269,0,12.05,4.38640138828032,42.8571428571429,0,75,92.1,8.8,95.23809523809523,100,6.564551422319474,0.84,2
510021270,0,12.05,4.38640138828032,42.8571428571429,0,46.2,92.1,8.8,98.48484848484848,100,27.66135792120704,0.49,2
510031271,0,12.58,4.38229952509613,61.5384615384616,0,57.900000000000006,93.4,7.2,102.22222222222221,100,12.34718826405868,0.56,2
510031272,25,12.58,4.38229952509613,61.5384615384616,33.33333333333333,59.20000000000001,93.4,7.2,105.90062111801242,100,12.193794229722371,0.72,1
510031273,16.67,12.58,4.38229952509613,61.5384615384616,0,53.29999999999999,93.4,7.2,124.32432432432432,100,23.127753303964756,0.42,2
511031278,0,11.72,7.08327326406585,30,0,41.8,92.9,8.3,104.5045045045045,100,15.814696485623005,0.18,2
511031279,21.43,11.72,7.08327326406585,30,7.142857142857142,46.900000000000006,92.9,8.3,112.565445026178,100,11.101973684210527,0.5,2
511031280,0,11.72,7.08327326406585,30,0,58.3,92.9,8.3,110.88435374149658,100,7.093821510297483,0.67,2
511031282,0,11.72,7.08327326406585,30,0,67.39999999999999,92.9,8.3,105.76923076923077,100,15.36050156739812,0.11,2
511031283,0,11.72,7.08327326406585,30,5.88235294117647,26.8,92.9,8.3,90.9090909090909,100,56.690140845070424,0.02,2
511041285,35.29,10.94,5.6505667281346,12.5,5.88235294117647,56.10000000000001,92,8.1,102.41935483870968,100,19.383259911894275,0.14,2
511041286,25,10.94,5.6505667281346,12.5,0,56.39999999999999,92,8.1,88.59649122807018,100,24.074074074074073,0.17,2
511041287,0,10.94,5.6505667281346,12.5,0,51,92,8.1,106.72268907563026,100,13.550135501355012,0.5,2
511041288,50,10.94,5.6505667281346,12.5,0,63.5,92,8.1,102.25563909774435,100,8.845208845208845,0.57,2
511041289,50,10.94,5.6505667281346,12.5,50,63.3,92,8.1,83.33333333333334,100,12.883435582822086,0.32,2
511041290,0,10.94,5.6505667281346,12.5,0,21.200000000000003,92,8.1,125,100,43.61702127659575,0.06,2
511041291,0,10.94,5.6505667281346,12.5,0,32.6,92,8.1,125.53191489361701,100,5.947955390334572,0.35,2
511041292,0,10.94,5.6505667281346,12.5,9.090909090909092,56.70000000000002,92,8.1,93.75,100,10.493827160493826,0.31,2
602011036,0,10.7,2.7919067273804,8,0,57.600000000000016,89.2,9.1,92.5925925925926,100,8.121827411167512,0.06,2
602011037,0,10.7,2.7919067273804,8,0,50.7,89.2,9.1,82.6923076923077,100,4.216867469879518,0.16,2
602011038,12.5,10.7,2.7919067273804,8,0,55.89999999999999,89.2,9.1,72.91666666666666,100,1.3157894736842104,0.61,2
602011040,0,10.7,2.7919067273804,8,0,54.79999999999999,89.2,9.1,70.58823529411765,100,8.185053380782918,0.03,2
602011041,20,10.7,2.7919067273804,8,0,51.4,89.2,9.1,78.50467289719626,100,11.231393775372124,0.03,2
602011042,14.29,10.7,2.7919067273804,8,0,57.100000000000016,89.2,9.1,76.92307692307693,100,4.3624161073825505,0.44,2
602011043,0,10.7,2.7919067273804,8,0,50,89.2,9.1,111.11111111111111,100,5.41871921182266,0.51,2
602011044,0,10.7,2.7919067273804,8,0,57.600000000000016,89.2,9.1,79.59183673469387,100,5.263157894736842,0.39,2
602011045,33.33,10.7,2.7919067273804,8,0,39.5,89.2,9.1,76.19047619047619,100,17.86833855799373,0.01,2
602011046,20,10.7,2.7919067273804,8,20,57.3,89.2,9.1,76.5625,100,4.811715481171548,0.52,2
602011047,28.57,10.7,2.7919067273804,8,14.285714285714285,42.40000000000001,89.2,9.1,95.91836734693877,100,3.7037037037037033,0.24,2
602011048,0,10.7,2.7919067273804,8,0,56.600000000000016,89.2,9.1,94.91525423728814,100,5.801104972375691,0.19,2
602011049,50,10.7,2.7919067273804,8,0,45.5,89.2,9.1,89.58333333333334,100,5,0.62,2
602011050,0,10.7,2.7919067273804,8,0,51.1,89.2,9.1,74.07407407407408,100,12.84722222222222,0.07,2
602011051,0,10.7,2.7919067273804,8,0,62.5,89.2,9.1,70.45454545454545,100,6.639004149377594,0.55,2
602011052,0,10.7,2.7919067273804,8,0,44.4,89.2,9.1,79.36507936507937,100,8.262108262108262,0.36,2
